X	SP_INTEGRAND	SP	PMF_RE
-2.6441261261261317	0.012584944044640996	0.642694360429289846	-2.5683566500925949134
-2.510549549549559	0.012607901045665929	0.64089499643257374917	-2.5672701599018092759
-2.376972972972979	0.012630576442692464	0.639092373205157549	-2.566198937551402922
-2.243396396396406	0.012652968505476057	0.63728653109697153134	-2.565142985928538675
-2.109819819819826	0.01267507552517885	0.63547751070357649805	-2.564102307778178865
-1.9762432432432462	0.012696895814604594	0.63366535286309166874	-2.5630769057028616417
-1.8426666666666733	0.012718427708430872	0.63185009865308428	-2.5620667821631700305
-1.7090900900901005	0.012739669563438548	0.6300317893874299857	-2.5610719394783245568
-1.5755135135135276	0.012760619758738257	0.6282104666131387294	-2.5600923798261230836
-1.4419369369369406	0.01278127669599408	0.6263861721071488642	-2.5591281052434740086
-1.3083603603603677	0.012801638799644289	0.6245589478730907418	-2.558179117626677881
-1.1747837837837949	0.012821704517119106	0.62272883613801643943	-2.5572454187315643822
-1.041207207207222	0.012841472319055467	0.62089587934910095424	-2.5563270101739811418
-0.907630630630635	0.012860940699508647	0.6190601201703122003	-2.5554238934297744041
-0.7740540540540621	0.012880108176160832	0.61722160147905047456	-2.554536069835236871
-0.6404774774774893	0.012898973290526642	0.61538036636275883495	-2.5536635405873095268
-0.5069009009009022	0.012917534608155302	0.61353645811550416855	-2.5528063067435833129
-0.3733243243243294	0.012935790718829644	0.6116899202345299491	-2.5519643692228357555
-0.23974774774775653	0.012953740236761907	0.6098407964167804618	-2.551137728805026548
-0.10617117117118369	0.012971381800786174	0.60798913055539727246	-2.550326386131453342
0.02740540540540337	0.01298871407454748	0.60613496673618860733	-2.5495303417048977034
0.16098198198197622	0.013005735746687539	0.60427834923407208745	-2.548749595889914025
0.29455855855854907	0.01302244553102707	0.6024193225094905957	-2.5479841489129359952
0.4281351351351219	0.013038842166744644	0.60055793120480338576	-2.5472340008622563349
0.561711711711709	0.01305492441855203	0.59869422014065021287	-2.546499151688224451
0.6952882882882818	0.013070691076866106	0.59682823431229325983	-2.5457796012034891273
0.8288648648648547	0.0130861409579771	0.5949600188859317518	-2.5450753490828426024
0.9624414414414275	0.013101272904213335	0.59308961919499492144	-2.5443863948634435866
1.0960180180180146	0.013116085784102215	0.59121708073641077164	-2.543712737944862855
1.2295945945945874	0.013130578492527738	0.5893424491668532994	-2.5430543775891141173
1.3631711711711603	0.01314474995088421	0.5874657702989648511	-2.542411312920655411
1.4967477477477331	0.013158599107226242	0.5855870900975598259	-2.5417835429266165544
1.6303243243243202	0.013172124936414994	0.5837064546758057304	-2.5411710664564421231
1.763900900900893	0.013185326440260756	0.58182391029138313954	-2.5405738822222004797
1.8974774774774659	0.013198202647661467	0.5799395033426266721	-2.539991988798541716
2.0310540540540387	0.013210752614737748	0.5780532803646457607	-2.539425384622592304
2.1646306306306258	0.013222975424963793	0.5761652880254268805	-2.538874067993862164
2.2982072072071986	0.013234870189294493	0.57427557312191690464	-2.538338037074351962
2.4317837837837715	0.01324643604628866	0.5723841825760886959	-2.5378172898884327905
2.5653603603603585	0.01325767216222823	0.5704911634309892676	-2.5373118243226182938
2.6989369369369314	0.013268577731233596	0.5685965628467718469	-2.5368216381258745717
2.832513513513504	0.013279151975375015	0.56670042809671150597	-2.5363467289090937803
2.966090090090077	0.013289394144779702	0.56480280656320347443	-2.535887094145148542
3.099666666666664	0.013299303517735341	0.562903745733749461	-2.5354427311689190408
3.233243243243237	0.01330887940078925	0.56100329319692776586	-2.535013637176951563
3.36681981981981	0.013318121128843537	0.5591014966383486273	-2.534599809227426449
3.5003963963963827	0.0133270280652462	0.55719840383659846594	-2.5342012442398696033
3.6339729729729697	0.013335599601878198	0.5552940626591686968	-2.5338179389952020142
3.7675495495495426	0.01334383515923618	0.553388521058376881	-2.5334498901354685905
3.9011261261261154	0.013351734186511352	0.5514818270672700029	-2.5330970941634052326
4.034702702702688	0.013359296161664065	0.5495740287955221959	-2.5327595474426303917
4.168279279279275	0.013366520591494124	0.5476651744253195897	-2.5324372461971658105
4.301855855855848	0.013373407011707219	0.5457553122072366092	-2.5321301865112929791
4.435432432432421	0.013379954986976755	0.54384449045610117057	-2.531838364329264551
4.569009009008994	0.013386164111001957	0.5419327575468535496	-2.5315617754550790212
4.702585585585581	0.013392034006561315	0.5400201619103955908	-2.5313004155522273791
4.836162162162154	0.013397564325562038	0.5381067520294346984	-2.5310542801434589163
4.969738738738727	0.013402754749085304	0.5361925764343179468	-2.5308233646102640858
5.1033153153152995	0.013407604987427208	0.5342776836988623046	-2.5306076641928314027
5.2368918918918865	0.013412114780135327	0.532362122436179086	-2.5304071739896133802
5.370468468468459	0.013416283896041265	0.530445941294493295	-2.5302218889569951332
5.504045045045032	0.013420112133288845	0.5285291889529575293	-2.530051803909010869
5.637621621621619	0.01342359931935792	0.52661191411746399726	-2.5298969135168721894
5.771198198198192	0.013426745311084091	0.5246941655164524265	-2.5297572123087099566
5.904774774774765	0.013429549994674045	0.5227759918967150865	-2.5296326946691393086
