DIST	PDF	PMF_APP	SP	PMF_RE
38.35	0.0007	4.330531037765112711	0.79693254752191945814	-2.4767211433850205907
38.4	0.0009	4.18071544335348846	0.7960913900859567731	-2.4351829841939925112
38.45	0.0007	4.330531037765112711	0.79525023264999396847	-2.373306798056140456
38.5	0.0006	4.4224245907347943156	0.79422507202491444603	-2.2947554280113196346
38.55	0.0006	4.4224245907347943156	0.79312105289021342185	-2.1400535102821459643
38.6	0.0003	4.8356291074060695303	0.79146502418816165017	-2.0457317335596268489
38.65	0.0007	4.330531037765112711	0.7898878539957316157	-2.1934738368126760865
38.7	0.0007	4.330531037765112711	0.7889415518802734605	-2.3990429431484520128
38.75	0.0009	4.18071544335348846	0.7881003944443107754	-2.509485849116552043
38.8	0.0012	4.009220074063519101	0.7874563832824018446	-2.4716724214244451428
38.85	0.0005	4.5311115952652630855	0.7865179670179058408	-2.2881683100819212684
