# -------------- DOUBLE-WELL PMF FIT SAMPLES ----------------
# INPUT pmf file: data_exp/pmf-1.2.csv | x_column: X | pmf_column: PMF
# INPUT Thermal Energy (KbT): 0.59616108
# INPUT Spring constant (Ks): 10
# Double-Well PMF FIT Parameters => depth: -0.4999835186922985 | bias: -4.824871368787481e-06 | x_offset: 106.43509487077031 | x_scale: 0.017487044557603464 | phi_offset: 0.040780081403940634 | phi_scale: 15.189992471021784
# ----------------------------------------
X	PMF
-167.55459159039634	-0.3319503982333788
-166.5025092326998	-0.29946745242429756
-165.45042687500327	-0.2623114552817853
-164.39834451730675	-0.22034491327778846
-163.34626215961023	-0.17346695634536158
-162.2941798019137	-0.12162412095621127
-161.2420974442172	-0.06481888273049047
-160.19001508652067	-0.0031154108802802444
-159.13793272882415	0.06335780228000765
-158.08585037112763	0.13440854191494803
-157.03376801343111	0.20978454063692736
-155.9816856557346	0.2891798087543042
-154.92960329803807	0.3722430222492705
-153.87752094034155	0.45858725260062594
-152.82543858264503	0.5478002977429884
-151.77335622494851	0.6394549291311766
-150.721273867252	0.7331184858952818
-149.66919150955547	0.828361397424312
-148.61710915185895	0.9247643747736285
-147.56502679416243	1.0219241583523355
-146.5129444364659	1.1194578308841563
-145.46086207876937	1.217005794422325
-144.40877972107285	1.3142335679993442
-143.35669736337633	1.4108325921084512
-142.3046150056798	1.5065202335381707
-141.2525326479833	1.601039175531225
-140.20045029028677	1.6941563597153504
-139.14836793259025	1.7856616225905018
-138.09628557489373	1.87536614415081
-137.0442032171972	1.9631008018974345
-135.9921208595007	2.0487145015127215
-134.94003850180417	2.1320725365296567
-133.88795614410765	2.213055013640548
-132.83587378641113	2.291555367714513
-131.7837914287146	2.367478980819261
-130.7317090710181	2.440741912170546
-129.67962671332157	2.5112697405477156
-128.62754435562505	2.5789965169243367
-127.57546199792853	2.643863822521366
-126.52337964023201	2.705819925901432
-125.47129728253549	2.7648190318433867
-124.41921492483897	2.820820614372027
-123.36713256714245	2.8737888263164653
-122.31505020944591	2.9236919780154826
-121.2629678517494	2.970502078191687
-120.21088549405287	3.0141944305139465
-119.15880313635635	3.054747279913018
-118.10672077865983	3.0921415032760846
-117.05463842096331	3.126360339699971
-116.0025560632668	3.1573891560161282
-114.95047370557027	3.1852152438044725
-113.89839134787375	3.2098276445836142
-112.84630899017723	3.23121700030053
-111.79422663248072	3.249375426643912
-110.7421442747842	3.264296407074265
-109.69006191708766	3.2759747058031925
-108.63797955939114	3.2844062982676894
-107.58589720169462	3.289588317936259
-106.5338148439981	3.2915190185563445
-105.48173248630158	3.2901977512108127
-104.42965012860506	3.28562495579908
-103.37756777090854	3.277802166799922
-102.32548541321202	3.266732033412082
-101.2734030555155	3.2524183544094245
-100.22132069781898	3.234866128293594
-99.16923834012246	3.214081619582933
-98.11715598242594	3.1900724423457354
-97.06507362472942	3.162847662372826
-96.01299126703289	3.1324179196927857
-94.96090890933637	3.0987955734667074
-93.90882655163985	3.0619948716616276
-92.85674419394333	3.022032148295658
-91.80466183624681	2.978926051475534
-90.75257947855029	2.9326978059096223
-89.70049712085377	2.883371514075396
-88.64841476315725	2.830974500746218
-87.59633240546073	2.7755377061303403
-86.54425004776421	2.717096133432177
-85.49216769006769	2.655689357191787
-84.44008533237117	2.591362099262509
-83.38800297467465	2.5241648797052196
-82.33592061697811	2.454154750149693
-81.2838382592816	2.3813961172159743
-80.23175590158507	2.3059616632903137
-79.17967354388855	2.2279333711659524
-78.12759118619203	2.147403657602101
-77.07550882849551	2.064476618491314
-76.023426470799	1.9792693847701244
-74.97134411310248	1.8919135831221476
-73.91926175540596	1.8025568885222794
-72.86717939770944	1.7113646463427081
-71.81509704001292	1.618521529681348
-70.7630146823164	1.524233182444858
-69.71093232461988	1.4287277803487015
-68.65884996692336	1.3322574205109268
-67.60676760922684	1.2350992263176777
-66.55468525153032	1.1375560290255495
-65.5026028938338	1.0399564633683978
-64.45052053613728	0.942654294619838
-63.398438178440756	0.8460267837286376
-62.34635582074421	0.7504719010088036
-61.29427346304769	0.6564042237898803
-60.24219110535117	0.5642494054745584
-59.19010874765465	0.474437186897039
-58.13802638995813	0.3873930363458739
-57.08594403226161	0.303528647078151
-56.03386167456509	0.2232316784492787
-54.98177931686857	0.14685527944063262
-53.92969695917205	0.07470805642279969
-52.87761460147553	0.007045214138830357
-51.82553224377901	-0.055938411530669495
-50.77344988608249	-0.11411280904515071
-49.72136752838597	-0.16741429644700795
-48.66928517068945	-0.21584388006458613
-47.61720281299293	-0.2594625375148001
-46.56512045529641	-0.29838374636006926
-45.51303809759989	-0.3327637755720803
-44.46095573990337	-0.36279037177522416
-43.40887338220685	-0.38867049637785356
-42.35679102451033	-0.41061771007612985
-41.30470866681381	-0.428839677479525
-40.25262630911729	-0.44352610306955276
-39.20054395142077	-0.4548372373032686
-38.14846159372425	-0.46289293162213235
-37.09637923602773	-0.4677620909882912
-36.04429687833121	-0.46945228467026684
-34.99221452063466	-0.4678992395192166
-33.94013216293814	-0.4629559638626875
-32.88804980524162	-0.45438134595988916
-31.8359674475451	-0.4418282547700966
-30.78388508984858	-0.4248314628965322
-29.73180273215206	-0.40279613255639274
-28.679720374455542	-0.37498816614748426
-27.627638016759022	-0.34052840618889946
-26.575555659062502	-0.29839340205378895
-25.523473301365982	-0.2474260811308013
-24.471390943669462	-0.1863598952525533
-23.419308585972942	-0.11385948615108236
-22.367226228276422	-0.028579245943620237
-21.315143870579902	0.07076185186329803
-20.263061512883382	0.18529484613030936
-19.210979155186862	0.31591472588495234
-18.158896797490343	0.4632065225815169
-17.106814439793823	0.6273963934406948
-16.054732082097303	0.8083369433623371
-15.002649724400783	1.0055295068367347
-13.950567366704263	1.2181786772029235
-12.898485009007743	1.445268500159626
-11.846402651311223	1.6856471577205665
-10.794320293614703	1.9381079109612251
-9.742237935918183	2.2014574949653114
-8.690155578221635	2.474567472258215
-7.638073220525115	2.7564078905047444
-6.585990862828595	3.046065228686157
-5.533908505132075	3.342747943622821
-4.481826147435555	3.6457832154484424
-3.4297437897390353	3.9546081303408576
-2.3776614320425153	4.268757882736962
-1.3255790743460265	4.587852869669668
