#X	COND_PROB
22.99497487437186	0.03385871644363557569
23.060301507537687	0.036894794690786634524
23.12562814070352	0.040174669552353898375
23.190954773869347	0.04370136197687330097
23.256281407035175	0.04747276573901367867
23.321608040201006	0.05148026066441938396
23.386934673366834	0.055707211464051434827
23.452261306532662	0.060127418514837975607
23.517587939698494	0.06470362019678949689
23.582914572864322	0.069386183251417818664
23.64824120603015	0.07411215419375901844
23.71356783919598	0.078804875046615508984
23.77889447236181	0.08337438240855727146
23.844221105527637	0.087718800522580754167
23.90954773869347	0.09172689708982464644
23.974874371859297	0.095281888128437954134
24.040201005025125	0.09826645390615158324
24.105527638190956	0.100568769263829531955
24.170854271356784	0.10208917649102714443
24.236180904522612	0.10274696541616629309
24.301507537688444	0.10248660787807253827
24.366834170854272	0.10128275558770667029
