# ---------------- Conditional Probability -------------------
# INPUT x_a: 13 Å | x_b: 26 Å | x_0: 50 Å
# INPUT kbT: 0.59616108  |  Ks: 10
# INPUT Double-Well PMF fit-params => depth: -0.4942281975503514 | bias: 0.0056908293472983 | x_offset: -20.00496195481475 | x_scale: 0.1939353082825816 | phi_offset: 0.0529141095212163 | phi_scale: 0.4804066547625805
# OUTPUT Cond Prob Time Instants (sec): [ 0.000231, 0.000232, 0.000233, 0.000234, 0.000235, 0.00024 ]
# ---------------------------------------------------------
X	COND_PROB_0	COND_PROB_1	COND_PROB_2	COND_PROB_3	COND_PROB_4	COND_PROB_5
20.616161616161616	0.06614144796364485843	0.052023096197592257998	0.034665434215638945253	0.020231056723128051392	0.011117218829873183773	0.0005647031488356490778
20.747474747474747	0.06797070633831565976	0.053785867212723084263	0.036177097539073855713	0.02135931761532463837	0.011901578137795753573	0.0007963400254087394393
20.87878787878788	0.06978492882395811566	0.055544292571561204472	0.037699648172957458205	0.022513287708498440782	0.012722261643568902735	0.0010784986890080431939
21.01010101010101	0.07158095822945522873	0.05729690217278316438	0.03923409067556090819	0.023696442278062747603	0.01358454539867375282	0.0014189056443601959063
21.141414141414142	0.07335664535055900188	0.059043592109473266915	0.040783170031198111078	0.024914240029099956207	0.014495802539320054632	0.0018274557082676256143
21.272727272727273	0.075111074674289225275	0.060785928245727498394	0.042351755990349997667	0.026174559161071652402	0.015465963006637134803	0.002316685455242842407
21.404040404040405	0.07684485818997308768	0.06252753794225131604	0.043947335442982648325	0.027488253097878084212	0.016508097417042095714	0.0029023716659941810351
21.535353535353536	0.078560515904304876336	0.06427461188527070236	0.04558063746210379253	0.028869851262282302627	0.017639150061892255434	0.003604277976895372309
21.666666666666668	0.08026296587374954491	0.06603654200273659426	0.04726641906262323093	0.030338432760074053204	0.01888084768391444142	0.0044470732916274599115
21.7979797979798	0.081960150328964477085	0.067826724221706457006	0.04902444086450835367	0.031918700211536220697	0.020260808686700087512	0.0054614415749590361654
21.92929292929293	0.08366382657947756365	0.069663554476425376136	0.050880658123495729814	0.033642274059573133982	0.021813868299814979658	0.006685390610023184194
22.060606060606062	0.08539054923854407233	0.071571639261420892265	0.05286863922275162432	0.03554920895997628122	0.023583613028597102295	0.0081657409544947209615
22.19191919191919	0.08716285960224269823	0.07358322222056184573	0.05503119306926633995	0.03768969453913835887	0.025624073126535777069	0.0099597259457472974436
22.323232323232325	0.08901067142351745766	0.07573978607847852382	0.057422126808872973644	0.040125829298580026883	0.028001440608867778446	0.01213654466213679055
22.454545454545453	0.090972788193283631824	0.078093709804853171785	0.060107947905284803932	0.0429332290654426198	0.030795542196173226321	0.014778562033085333922
22.58585858585859	0.093098388694419535314	0.080709723712976084916	0.063169145871991847616	0.04620202444281712607	0.034100575553045448123	0.017981618611747841949
22.717171717171716	0.09544815259200178845	0.083665684298398463184	0.06670041035239610454	0.05003648649848092846	0.038024285473423078572	0.021853571762338765835
22.84848484848485	0.09809444244141484409	0.08705186172040179279	0.07080874089884847316	0.054552076846153638686	0.04268429801590582751	0.026509729721988308234
22.97979797979798	0.10111959871930951846	0.09096748980400053082	0.07560788511132843576	0.059868164167863919863	0.048199770167800633743	0.03206329660299773921
23.111111111111114	0.10461096340706943509	0.09551282058832395876	0.08120698698788988016	0.066094091592823493795	0.054675974326681215054	0.038608462571708059164
