# ---------------- Conditional Probability -------------------
# INPUT x_a: 12 Å | x_b: 26 Å | x_0: 10 Å
# INPUT kbT: 0.59616108  |  Ks: 10
# INPUT Double-Well PMF fit-params => depth: -0.4942281975503514 | bias: 0.0056908293472983 | x_offset: -20.00496195481475 | x_scale: 0.1939353082825816 | phi_offset: 0.0529141095212163 | phi_scale: 0.4804066547625805
# OUTPUT Cond Prob Time Instants (sec): [ 1.05e-05, 1.1e-05, 1.2e-05, 1.3e-05, 2e-05 ]
# ---------------------------------------------------------
X	COND_PROB_0	COND_PROB_1	COND_PROB_2	COND_PROB_3	COND_PROB_4
18.505050505050505	0.06582812134707648186	0.0462566749064267368	0.02447281478889819077	0.014467589316338870965	0.006227291908412844802
18.646464646464647	0.06330709644756649508	0.044186580629863126473	0.022999210434944150419	0.013331625207276360923	0.0055188491646574663696
18.78787878787879	0.060775020044941349523	0.042141392604149019265	0.021598077160636218936	0.012295056019880377713	0.0049438924139797848026
18.929292929292927	0.058224711888738528915	0.040109494233096796935	0.0202519299825370132	0.011337074998403514609	0.0044774088598694619583
19.07070707070707	0.055653251543192454297	0.038083869786219154963	0.018948335924340634492	0.010442182760661929005	0.004100016425329582621
19.21212121212121	0.05306099524211281205	0.036061060265004503773	0.017678789207573681026	0.0095990168227164047705	0.0037967354550691646654
19.353535353535353	0.050450850121157058685	0.034040386557822930553	0.016437866841485937391	0.008799468943911905258	0.0035560576347663934403
19.494949494949495	0.047827739473262443652	0.032023373321406865535	0.015222597775169604271	0.008038023299705618247	0.0033692449378000636491
19.636363636363637	0.0451982107958721377	0.03001332464314276349	0.014031995721139104977	0.007311265056600439428	0.0032298074964546460659
19.77777777777778	0.04257015213992667509	0.028015016069767209559	0.0128667190132001178426	0.006617522019872445605	0.003133122191897087633
19.919191919191917	0.039952592690767456068	0.0260344779726065404	0.0117288311988512288364	0.0059566123355174046495	0.0030761640341798810707
20.060606060606062	0.037355571392522914948	0.024078853188717495168	0.0106216441518143371	0.0053296793789313982005	0.0030573306378517375791
20.2020202020202	0.034790063552440747086	0.022156318150604556436	0.009549631959944843006	0.004739101543630984618	0.003076346820267712707
20.343434343434343	0.03226796014086341722	0.020276061718462716168	0.008518409138758689717	0.004188470104559189679	0.0031342420214439662236
20.484848484848484	0.029802098475815207482	0.01844832016304482525	0.007534771300054358855	0.0036826331051015026695	0.0032333982662165147755
20.626262626262626	0.027406346332273547959	0.01668447043750466114	0.0066068005439833670294	0.0032278076097526821366	0.0033776711038212341786
20.767676767676768	0.025095744515489915154	0.014997187298575669086	0.005744041824099709516	0.0028317669620664248178	0.0035725906584753280166
20.909090909090907	0.0228867156308014402	0.013400673083908356171	0.0049577605134008504516	0.0025041140803580550186	0.0038256548420376244127
