# ---------------- Conditional Probability -------------------
# INPUT x_a: 24 Å | x_b: 40 Å | x_0: 10 Å
# INPUT kbT: 0.59616108  |  Ks: 10
# INPUT Double-Well PMF fit-params => depth: -0.4998241048936946 | bias: -4.516879560038931e-05 | x_offset: -32.48348797109661 | x_scale: 0.1847490231947087 | phi_offset: 0.2341367476211293 | phi_scale: 0.387206324456592
# OUTPUT Cond Prob Time Instants (sec): [ 0.00392, 0.00393, 0.00395, 0.005 ]
# ---------------------------------------------------------
X	COND_PROB_0	COND_PROB_1	COND_PROB_2	COND_PROB_3
30.464646464646464	0.02168123277999308698	0.019286156071234345483	0.015574049516517357343	0.009670988497826633057
30.626262626262626	0.020251813170157207297	0.017829517098774493233	0.014073939859993809915	0.008059856601965994567
30.78787878787879	0.018872603139259012627	0.016456762850871952641	0.012711495820558118926	0.006723744387222655205
30.949494949494948	0.017524130860520076336	0.0151448758148174499015	0.011458037247656822327	0.005619509571895287653
31.11111111111111	0.016193460214991007068	0.013877379742284213275	0.010291434129212892679	0.004710582676809523643
31.272727272727273	0.014872961560501295572	0.012643218224186768224	0.00919515733791528799	0.003966457489964955018
31.434343434343436	0.013559273186191717467	0.011435775199957213359	0.008157393453876091429	0.0033620467614713045534
31.5959595959596	0.0122524685224497479265	0.010252066351304459923	0.007170274781166453345	0.0028770108609788456569
31.757575757575758	0.010955419026983730601	0.0090921026052592432065	0.0062292438361949090195	0.0024951247825552052204
31.91919191919192	0.009673331386451346687	0.0079584129706533577034	0.0053325532423245160057	0.0022037194467829592775
32.08080808080808	0.008413434981135305317	0.006855708795526714568	0.0044808929241106945396	0.0019932142372728143374
32.24242424242424	0.0071847975314741171605	0.005790671518424786031	0.0036771333085152820757	0.0018567464228993120056
32.4040404040404	0.0059982510157043453045	0.0047718486474618731756	0.0029261734905611431134	0.0017898972100860845514
32.56565656565657	0.004866414717600653641	0.0038096464030499295272	0.0022348853177367237974	0.0017905118113589156097
32.72727272727273	0.0038038067502037960483	0.002916411253030382458	0.0016121470318392743948	0.0018586107698097037124
32.888888888888886	0.0028270390534404097065	0.002106595840783671173	0.0010689627716219828144	0.0019963908931286886339
33.05050505050505	0.0019550932511679217873	0.0013970070885452653054	0.00061866635201626798606	0.0022083158310161952084
33.21212121212121	0.0012096754079943202265	0.0008071350662192610791	0.00027720878850418111236	0.0025012980076476432592
33.37373737373737	0.0006156461213590105836	0.00035956001724265118428	6.352848508062974368e-05	0.0028849747272336862323
33.535353535353536	0.0002015175703457420863	8.0430815894180928306e-05	0.0	0.0033720811088062628113
33.696969696969695	0.0	0.0	0.00011295078968485755451	0.003978920121334096134
33.85858585858586	4.8565074786068972423e-05	0.00015318684013847885275	0.00043322382396570356143	0.0047259240395554105906
34.02020202020202	0.00038997077985017128462	0.00058011885954306447047	0.0009967456467829874767	0.005638290288728417768
34.18181818181819	0.0010726603436468640548	0.001326571976017360845	0.0018450323473686744508	0.006746655540900799765
34.343434343434346	0.0021509048845688446041	0.0024441886461966896218	0.0030255282780033470725	0.008087742372138357924
34.505050505050505	0.0036845070983493812861	0.003990302491237068269	0.0045916238242000547196	0.009704870315361295616
34.66666666666667	0.0057378258717240238496	0.006027140601834703773	0.006602141491713227812	0.011648166714230529941
34.82828282828283	0.008377830673850448232	0.008620121174827140823	0.009120022017865407495	0.01397424498205364883
34.98989898989899	0.011670870433819805939	0.011834933163634505448	0.012209900341907419761	0.016745048151664797788
35.151515151515156	0.015677876358728740704	0.015733106470143820438	0.015934262511262931867	0.020025504224666575586
35.313131313131315	0.020447852521997142719	0.020365895609605059788	0.020347957109388092313	0.023879640878637393967
35.474747474747474	0.026009782112088907749	0.025766547800468641124	0.025491041223977614949	0.028364907311595941037
35.63636363636364	0.03236350878559872605	0.031941430565069378027	0.03138030131738267678	0.033524699506241420804
35.7979797979798	0.03947070600824211504	0.03886102804317335736	0.03800029261668068869	0.039379509635592143383
35.95959595959596	0.04724760201746164285	0.046452372295581220877	0.045295301429157298317	0.045917690603172099587
36.121212121212125	0.055561471411105715454	0.054594856614266861464	0.053164075207678087078	0.05308741954828882364
36.282828282828284	0.06423277825898856579	0.063121329486006738936	0.061459240972577233803	0.060791837007078645328
36.44444444444444	0.07304407084598724395	0.07182568967026082061	0.0699928247591581358	0.068889265290152471274
36.60606060606061	0.08175531305656601994	0.08047689146904852774	0.07854813901612203177	0.07719968692931882102
36.76767676767677	0.090123630004909928784	0.08883761914556594958	0.08689674624579430305	0.08551733906409212429
36.92929292929293	0.097924028380245144	0.096684448177648997587	0.094817727359916821265	0.09362770137560888808
37.09090909090909	0.104967106230551719476	0.10382565566836387906	0.102115652796397136035	0.101325877639927410526
37.25252525252525	0.11111036350704635039	0.110113278973278850995	0.10863383587222547327	0.108432900358360455016
37.41414141414141	0.11626125392375792378	0.11544740063105528152	0.114260586990175737406	0.11480701440984311013
37.57575757575758	0.120371987723329291204	0.119772420524843874176	0.118927832498489041454	0.120348289276134171806
37.73737373737374	0.1234276351519766797	0.12306661679577720182	0.12260300320662829727	0.12499645215266937477
37.898989898989896	0.125429862077745719	0.1253271501463752396	0.12527606484234769144	0.12872309311410066398
38.06060606060606	0.12637860192666952307	0.12655274212234916943	0.12694380351784640409	0.13152005525948586519
38.22222222222222	0.12625339623994836424	0.1267257790996860461	0.12759314895261067709	0.13338587181030852546
38.38383838383839	0.12499543004250629956	0.12579494039925872033	0.12718474923312960337	0.13431175856068499765
38.54545454545455	0.12249086502724344286	0.123659021709777000856	0.12563757717157809372	0.13426821981990660055
38.707070707070706	0.118556316862926802464	0.120152795436253624656	0.122815402389247226386	0.13319308284040373834
38.86868686868687	0.11292862829471239582	0.115036894456751803105	0.11851685179682061762	0.1309820096422404844
39.03030303030303	0.105263909969893226605	0.107996246561290393206	0.11247287560315035538	0.12748348969339556166
39.1919191919192	0.09515553934053389707	0.098655876913574163145	0.104359041950961473735	0.12250217571012809531
39.35353535353536	0.08218711949042788623	0.086628662325859379235	0.09383497926161115357	0.11581709769319969794
39.515151515151516	0.066041725667135377584	0.07161452914781090591	0.080627525937990416314	0.10722382626075588569
39.67676767676768	0.046685541729042304838	0.053567777006039621227	0.06467200189392364707	0.09660920796437897741
39.83838383838384	0.024617773834298756571	0.032925579482233322347	0.04630651158261459769	0.08405832900530877229
40.0	0.0011145448343725702575	0.010832610284914462678	0.026465797854087579982	0.06996977793744045935
